5,3.4999999999965614e-06,1.6207999999996725e-05,1.6875000000006468e-05
6,2.2499999999953113e-06,1.8499999999997685e-05,2.3708000000004226e-05
7,2.4169999999976155e-06,2.5207999999998787e-05,3.220800000000579e-05
8,2.7080000000040405e-06,3.370899999999982e-05,4.1583000000004755e-05
9,2.9579999999973516e-06,3.4874999999996714e-05,5.262500000000059e-05
10,3.209000000004014e-06,2.8541999999999457e-05,6.445800000000335e-05
11,3.4579999999978517e-06,5.912500000000015e-05,7.770800000000272e-05
12,3.79200000000246e-06,6.629199999999558e-05,9.225000000000205e-05
13,4.000000000004e-06,5.633299999999869e-05,0.00010824999999999724
14,4.25000000000425e-06,6.283300000000519e-05,0.00012462499999999627
15,4.666000000000392e-06,0.000108208999999998,0.00014370799999999934
16,4.832999999995757e-06,0.00011816700000000235,0.00016287499999999983
17,5.041999999996771e-06,0.00012566600000000344,0.00018324999999999592
18,5.417000000000616e-06,0.0001379170000000013,0.00020504100000000303
19,5.625000000002156e-06,0.0001244999999999996,0.00022858300000000442
20,5.916000000001642e-06,0.0001569579999999987,0.00023200000000000304
21,5.708000000000102e-06,0.0001820000000000016,0.00025491600000000086
22,5.874999999995467e-06,0.0001784999999999981,0.0002792500000000017
23,6.125000000002656e-06,0.00023658399999999802,0.0003052909999999992
24,6.417000000001616e-06,0.00019637499999999863,0.000331917000000001
25,6.708000000001102e-06,0.00026866600000000074,0.00036024999999999946
26,6.917000000002116e-06,0.0002809170000000055,0.0003887919999999989
27,7.167000000002366e-06,0.0002609159999999999,0.00041941599999999885
28,7.333999999997731e-06,0.0002902500000000058,0.0004505830000000044
29,7.667000000002866e-06,0.0003602090000000002,0.000484541000000005
30,7.832999999998758e-06,0.000381125000000003,0.0005175000000000041
31,8.416000000004142e-06,0.00036999999999999533,0.0005089999999999956
32,7.832999999998758e-06,0.00034987500000000643,0.0005418749999999972
33,8.165999999996953e-06,0.00032037499999999774,0.0005870840000000016
34,8.208999999995137e-06,0.0004289580000000001,0.0006094999999999989
35,8.541000000000798e-06,0.00048545799999999417,0.0006457500000000005
36,8.582999999999508e-06,0.0003982079999999971,0.0006835420000000023
37,8.750000000001812e-06,0.0005932499999999966,0.0007205830000000038
